gene_name	sample_index	chr	pathogenic_flag
TCHP	1	12	0
TCTN1	1	12	0
MYL2	1	12	0
SH2B3	1	12	0
RITA1	1	12	0
TBX5	1	12	1
FBXW8	1	12	0
WSB2	1	12	0
PSMD9	1	12	0
IL31	1	12	0
HCAR2	1	12	0
DENR	1	12	0
RILPL2	1	12	0
GTF2H3	1	12	0
STX2	1	12	0
ULK1	1	12	0
PUS1	1	12	0
ZNF268	1	12	0
GJB6	1	13	0
SKA3	1	13	0
SGCG	1	13	0
MIPEP	1	13	0
AMER2	1	13	0
ATP8A2	1	13	0
PAN3	1	13	0
KATNAL1	1	13	0
RXFP2	1	13	0
FRY	1	13	0
N4BP2L1	1	13	0
KL	1	13	0
SOHLH2	1	13	0
RFXAP	1	13	0
ALG5	1	13	0
CCDC122	1	13	0
SERP2	1	13	0
KCTD4	1	13	0
ZC3H13	1	13	0
LECT1	1	13	0
KLF5	1	13	0
MYCBP2	1	13	0
NDFIP2	1	13	0
SLITRK6	1	13	0
SLITRK5	1	13	0
UBAC2	1	13	0
OR4M1	1	14	0
OR4N2	1	14	0
OR4K15	1	14	0
OR4K13	1	14	0
OR4L1	1	14	0
OR4K17	1	14	0
APEX1	1	14	0
ANG	1	14	1
TMEM253	1	14	0
OR10G3	1	14	0
PABPN1	1	14	0
IL25	1	14	0
NOVA1	1	14	0
PSMA6	1	14	0
RALGAPA1	1	14	0
LRFN5	1	14	0
PRPF39	1	14	0
L2HGDH	1	14	0
FRMD6	1	14	0
GNG2	1	14	0
CDKN3	1	14	0
WDHD1	1	14	0
TBPL2	1	14	0
PSMA3	1	14	0
TOMM20L	1	14	0
PLEKHG3	1	14	0
MAX	1	14	0
PLEKHH1	1	14	0
GALNT16	1	14	0
ERH	1	14	0
SMOC1	1	14	0
ADAM21	1	14	0
MED6	1	14	0
PCNX	1	14	0
ENTPD5	1	14	0
YLPM1	1	14	0
RPS6KL1	1	14	0
JDP2	1	14	0
C14orf1	1	14	0
NOXRED1	1	14	0
SLIRP	1	14	0
TTC8	1	14	0
CATSPERB	1	14	0
NDUFB1	1	14	0
CPSF2	1	14	0
BDKRB1	1	14	0
EML1	1	14	0
SLC25A29	1	14	0
DYNC1H1	1	14	0
AMN	1	14	0
ZFYVE21	1	14	0
C14orf2	1	14	0
RD3L	1	14	0
ASPG	1	14	0
INF2	1	14	0
BTBD6	1	14	0
CRIP2	1	14	0
POTEB2	1	15	0
CYFIP1	1	15	0
FAM189A1	1	15	0
GOLGA8T	1	15	0
MTMR10	1	15	0
OTUD7A	1	15	0
AVEN	1	15	0
C15orf57	1	15	0
VPS18	1	15	0
INO80	1	15	0
RTF1	1	15	0
SPTBN5	1	15	0
GANC	1	15	0
SNAP23	1	15	0
CDAN1	1	15	0
LCMT2	1	15	0
TUBGCP4	1	15	0
STRC	1	15	0
CKMT1A	1	15	0
SQRDL	1	15	0
COPS2	1	15	0
GALK2	1	15	0
USP8	1	15	0
GCOM1	1	15	0
ADAM10	1	15	0
DAPK2	1	15	0
IGDCC3	1	15	0
THAP10	1	15	0
CT62	1	15	0
GOLGA6A	1	15	0
ISLR2	1	15	0
MAN2C1	1	15	0
SNX33	1	15	0
ISL2	1	15	0
CHRNA5	1	15	0
MEX3B	1	15	0
SH3GL3	1	15	0
ABHD2	1	15	0
C15orf38-AP3S2	1	15	0
MAN2A2	1	15	0
VPS33B	1	15	0
CERS3	1	15	0
ARHGDIG	1	16	0
PDIA2	1	16	0
AXIN1	1	16	1
TMEM8A	1	16	0
RPUSD1	1	16	0
CACNA1H	1	16	0
PKD1	1	16	0
DNASE1L2	1	16	0
CCNF	1	16	0
C16orf59	1	16	0
FLYWCH1	1	16	0
KREMEN2	1	16	0
OR1F1	1	16	0
ZNF75A	1	16	0
MTRNR2L4	1	16	0
ZNF597	1	16	0
CREBBP	1	16	0
ERCC4	1	16	0
MKL2	1	16	0
NDE1	1	16	0
FOPNL	1	16	0
NOMO2	1	16	0
NPIPB5	1	16	0
SCNN1B	1	16	0
PLK1	1	16	0
KDM8	1	16	0
IL4R	1	16	0
NPIPB9	1	16	0
ATP2A1	1	16	0
LAT	1	16	0
NPIPB11	1	16	0
PAGR1	1	16	0
MVP	1	16	0
TMEM219	1	16	0
ZNF689	1	16	0
ORAI3	1	16	0
SETD1A	1	16	0
VKORC1	1	16	0
COX6A2	1	16	0
GPT2	1	16	0
C16orf78	1	16	0
NKD1	1	16	0
FTO	1	16	0
MT3	1	16	0
MT1X	1	16	0
CPNE2	1	16	0
CX3CL1	1	16	0
KATNB1	1	16	0
KIFC3	1	16	0
CNOT1	1	16	0
CMTM4	1	16	0
CES4A	1	16	0
HSF4	1	16	0
FHOD1	1	16	0
ATP6V0D1	1	16	0
ACD	1	16	0
SLC12A4	1	16	0
DDX28	1	16	0
SNTB2	1	16	0
HYDIN	1	16	0
CMTR2	1	16	0
TERF2IP	1	16	0
PLCG2	1	16	0
HSD17B2	1	16	0
HSDL1	1	16	0
DNAAF1	1	16	0
RPL13	1	16	0
CHMP1A	1	16	1
ZNF276	1	16	0
TUBB3	1	16	0
CENPBD1	1	16	0
YWHAE	1	17	0
OR1D2	1	17	0
OR3A1	1	17	0
TRPV1	1	17	0
SPNS3	1	17	0
PELP1	1	17	0
ACADVL	1	17	0
TMEM256	1	17	0
SOX15	1	17	0
EFNB3	1	17	0
GUCY2D	1	17	1
KRBA2	1	17	0
CCDC42	1	17	0
HS3ST3B1	1	17	0
CDRT4	1	17	0
RASD1	1	17	0
TOP3A	1	17	0
TBC1D28	1	17	0
GRAPL	1	17	0
RAB34	1	17	0
FLOT2	1	17	0
NUFIP2	1	17	0
NSRP1	1	17	0
CPD	1	17	0
ATAD5	1	17	0
TEFM	1	17	0
NF1	1	17	1
CDK5R1	1	17	0
CCL13	1	17	0
RAD51L3-RFFL	1	17	0
CCL3L1	1	17	0
ZNHIT3	1	17	0
TADA2A	1	17	0
MLLT6	1	17	0
PLXDC1	1	17	0
ARL5C	1	17	0
GSDMB	1	17	0
PSMD3	1	17	0
MSL1	1	17	0
TNS4	1	17	0
KRT40	1	17	0
KRTAP4-9	1	17	0
KRTAP4-11	1	17	0
KRTAP4-5	1	17	0
KRTAP29-1	1	17	0
KLHL10	1	17	0
ACLY	1	17	0
ZNF385C	1	17	0
STAT5B	1	17	0
EZH1	1	17	0
RAMP2	1	17	0
VPS25	1	17	0
PSME3	1	17	0
BRCA1	1	17	0
ARL4D	1	17	0
CD300LG	1	17	0
NAGS	1	17	1
ITGA2B	1	17	1
HOXB2	1	17	0
UBE2Z	1	17	0
NXPH3	1	17	0
SGCA	1	17	0
MBTD1	1	17	0
COX11	1	17	0
SCPEP1	1	17	0
BZRAP1	1	17	0
TEX14	1	17	0
SMG8	1	17	0
BRIP1	1	17	0
LIMD2	1	17	0
CCDC47	1	17	0
PSMC5	1	17	0
CSH1	1	17	0
CACNG1	1	17	0
HELZ	1	17	0
SLC39A11	1	17	0
GPRC5C	1	17	0
TMEM104	1	17	0
MRPS7	1	17	0
LLGL2	1	17	0
SAP30BP	1	17	0
GALK1	1	17	1
ACOX1	1	17	0
CYGB	1	17	0
ST6GALNAC2	1	17	0
JMJD6	1	17	0
METTL23	1	17	0
MFSD11	1	17	0
SEPT9	1	17	1
SOCS3	1	17	0
PGS1	1	17	0
USP36	1	17	0
LGALS3BP	1	17	0
OXLD1	1	17	0
STRA13	1	17	0
HEXDC	1	17	0
B3GNTL1	1	17	0
ADCYAP1	1	18	0
MC2R	1	18	0
C18orf8	1	18	0
ZNF521	1	18	0
KCTD1	1	18	0
ASXL3	1	18	0
GALNT1	1	18	0
EPG5	1	18	0
KATNAL2	1	18	0
CTIF	1	18	0
SKA1	1	18	0
MALT1	1	18	0
MC4R	1	18	0
GTSCR1	1	18	0
TIMM21	1	18	0
ZNF516	1	18	0
SHC2	1	19	0
GZMM	1	19	0
FSTL3	1	19	0
MED16	1	19	0
SBNO2	1	19	0
C19orf25	1	19	0
IZUMO4	1	19	0
AP3D1	1	19	0
AMH	1	19	0
OAZ1	1	19	0
LMNB2	1	19	0
TLE2	1	19	0
NFIC	1	19	0
CACTIN	1	19	0
PLIN5	1	19	0
ZNRF4	1	19	0
FUT6	1	19	0
TNFSF14	1	19	0
INSR	1	19	0
XAB2	1	19	0
LRRC8E	1	19	0
ZNF414	1	19	0
OR7G3	1	19	0
ZNF699	1	19	0
PPAN-P2RY11	1	19	0
ICAM1	1	19	0
CDKN2D	1	19	0
AP1M2	1	19	0
ILF3	1	19	0
C19orf38	1	19	0
CCDC159	1	19	0
SWSAP1	1	19	0
ELAVL3	1	19	0
ELOF1	1	19	0
ZNF441	1	19	0
ZNF439	1	19	0
ZNF433	1	19	0
ZNF844	1	19	0
MAN2B1	1	19	0
C19orf43	1	19	0
SYCE2	1	19	0
STX10	1	19	0
PTGER1	1	19	0
OR7A17	1	19	0
OR7C2	1	19	0
RASAL3	1	19	0
PGLYRP2	1	19	0
KLF2	1	19	0
HAUS8	1	19	0
MVB12A	1	19	0
NXNL1	1	19	0
FAM129C	1	19	0
B3GNT3	1	19	0
JAK3	1	19	0
RPL18A	1	19	0
SLC5A5	1	19	0
MAST3	1	19	0
RAB3A	1	19	0
UPF1	1	19	0
ARMC6	1	19	0
HAPLN4	1	19	0
CILP2	1	19	0
ZNF486	1	19	0
ZNF737	1	19	0
WTIP	1	19	0
ZNF599	1	19	0
ZNF792	1	19	0
KRTDAP	1	19	0
GAPDHS	1	19	0
TMEM147	1	19	0
TYROBP	1	19	0
ALKBH6	1	19	0
CAPNS1	1	19	0
COX7A1	1	19	0
ZNF565	1	19	0
ZNF567	1	19	0
CATSPERG	1	19	0
ADCK4	1	19	0
CEACAM5	1	19	0
RPS19	1	19	0
RABAC1	1	19	0
DEDD2	1	19	0
ERF	1	19	0
PSG1	1	19	0
PSG11	1	19	0
PHLDB3	1	19	0
ZNF428	1	19	0
PVRL2	1	19	0
APOC1	1	19	0
CKM	1	19	0
EML2	1	19	0
RSPH6A	1	19	0
IGFL4	1	19	0
SAE1	1	19	0
ZNF541	1	19	0
GRIN2D	1	19	0
CYTH2	1	19	0
LIN7B	1	19	0
PPFIA3	1	19	0
AP2A1	1	19	0
VRK3	1	19	0
LRRC4B	1	19	0
KLK10	1	19	0
CTU1	1	19	0
SIGLEC10	1	19	0
ZNF649	1	19	0
ZNF615	1	19	0
ZNF766	1	19	0
ZNF701	1	19	0
ZNF600	1	19	0
ZNF331	1	19	0
TFPT	1	19	0
LAIR1	1	19	0
LAIR2	1	19	0
KIR3DL1	1	19	0
TNNT1	1	19	0
HSPBP1	1	19	0
FAM71E2	1	19	0
ZNF524	1	19	0
CCDC106	1	19	0
ZSCAN5A	1	19	0
ZNF582	1	19	0
SMIM17	1	19	0
ZNF547	1	19	0
ZNF211	1	19	0
ZNF154	1	19	0
ZSCAN22	1	19	0
ZBTB45	1	19	0
ANGPT4	1	20	0
HSPA12B	1	20	0
CENPB	1	20	0
PRND	1	20	0
ISM1	1	20	0
CRNKL1	1	20	0
THBD	1	20	1
NAPB	1	20	0
ENTPD6	1	20	0
DEFB116	1	20	0
HM13	1	20	0
TM9SF4	1	20	0
DYNLRB1	1	20	0
FAM83C	1	20	0
GDF5	1	20	0
ROMO1	1	20	0
EPB41L1	1	20	0
C20orf24	1	20	0
GHRH	1	20	0
KIAA1755	1	20	0
RALGAPB	1	20	0
SLC32A1	1	20	0
L3MBTL1	1	20	0
R3HDML	1	20	0
STK4	1	20	0
SPINT4	1	20	0
DNTTIP1	1	20	0
PLTP	1	20	0
ELMO2	1	20	0
NCOA3	1	20	0
PTPN1	1	20	0
KCNG1	1	20	0
SALL4	1	20	0
ZFP64	1	20	0
STX16	1	20	0
STX16-NPEPL1	1	20	0
LSM14B	1	20	0
MRGBP	1	20	0
HELZ2	1	20	0
LIME1	1	20	0
ABHD16B	1	20	0
POTED	1	21	0
HSPA13	1	21	0
CHODL	1	21	0
TMPRSS15	1	21	0
KRTAP21-2	1	21	0
EVA1C	1	21	0
C21orf59	1	21	0
CRYZL1	1	21	0
DSCR3	1	21	0
DSCR8	1	21	0
ERG	1	21	0
RIPK4	1	21	0
ABCG1	1	21	0
NDUFV3	1	21	0
PKNOX1	1	21	0
KRTAP10-5	1	21	0
UBE2G2	1	21	0
COL18A1	1	21	0
GAB4	1	22	0
TBX1	1	22	1
UBE2L3	1	22	0
PRAME	1	22	0
LL22NC03-63E9.3	1	22	0
BCR	1	22	0
GSTT2B	1	22	0
GSTT2	1	22	0
GSTT1	1	22	0
SUSD2	1	22	0
GGT5	1	22	0
ADRBK2	1	22	0
ASPHD2	1	22	0
SRRD	1	22	0
CHEK2	1	22	0
XBP1	1	22	0
LIF	1	22	0
MORC2	1	22	0
PLA2G3	1	22	0
RNF185	1	22	0
LIMK2	1	22	0
PIK3IP1	1	22	0
DEPDC5	1	22	0
SLC5A1	1	22	0
C22orf42	1	22	0
ISX	1	22	0
HMGXB4	1	22	0
MICALL1	1	22	0
SLC16A8	1	22	0
NPTXR	1	22	0
APOBEC3G	1	22	0
TAB1	1	22	0
SGSM3	1	22	0
DNAJB7	1	22	0
EP300	1	22	0
L3MBTL2	1	22	0
SHISA8	1	22	0
RRP7A	1	22	0
TTLL12	1	22	0
LDOC1L	1	22	0
ARHGAP8	1	22	0
TBC1D22A	1	22	0
FAM19A5	1	22	0
CRELD2	1	22	0
PLXNB2	1	22	0
DENND6B	1	22	0
SYCE3	1	22	0
ACR	1	22	0
AMELX	1	X	0
EGFL6	1	X	0
MOSPD2	1	X	0
ASB11	1	X	0
PPEF1	1	X	0
SH3KBP1	1	X	0
SMS	1	X	0
APOO	1	X	0
DCAF8L1	1	X	0
MAGEB3	1	X	0
FTHL17	1	X	0
FAM47A	1	X	0
PRRG1	1	X	0
CASK	1	X	0
GPR82	1	X	0
NDP	1	X	1
KDM6A	1	X	0
ZNF674	1	X	0
FTSJ1	1	X	0
GAGE10	1	X	0
NUDT11	1	X	0
GSPT2	1	X	0
SSX2	1	X	0
RIBC1	1	X	0
FGD1	1	X	0
MAGED2	1	X	0
ALAS2	1	X	1
FAM104B	1	X	0
ZC3H12B	1	X	0
AR	1	X	1
STARD8	1	X	0
SNX12	1	X	0
NHSL2	1	X	0
PIN4	1	X	0
ATP7A	1	X	0
LPAR4	1	X	0
PCDH19	1	X	0
TSPAN6	1	X	0
NOX1	1	X	0
ARMCX3	1	X	0
TCP11X2	1	X	0
NXF2B	1	X	0
BHLHB9	1	X	0
BEX4	1	X	0
TCEAL5	1	X	0
TSC22D3	1	X	0
ATG4A	1	X	0
CAPN6	1	X	0
ALG13	1	X	0
AMOT	1	X	0
IL13RA2	1	X	0
LRCH2	1	X	0
ZCCHC12	1	X	0
RNF113A	1	X	0
RHOXF2	1	X	0
CUL4B	1	X	0
ACTRT1	1	X	0
SASH3	1	X	0
ZDHHC9	1	X	0
PHF6	1	X	0
MMGT1	1	X	0
FGF13	1	X	0
FMR1	1	X	1
HSFX1	1	X	0
MAMLD1	1	X	0
PRRG3	1	X	0
MAGEA4	1	X	0
ZNF275	1	X	0
MTCP1	1	X	0
SRY	1	Y	1
AMELY	1	Y	0
VCY	1	Y	0
RNF223	2	1	0
UBE2J2	2	1	0
MIB2	2	1	0
PRKCZ	2	1	0
ACTRT2	2	1	0
CHD5	2	1	0
HES3	2	1	0
PHF13	2	1	0
SLC2A5	2	1	0
TMEM201	2	1	0
C1orf167	2	1	0
TNFRSF1B	2	1	0
VPS13D	2	1	0
PRAMEF5	2	1	0
PRAMEF17	2	1	0
CELA2A	2	1	0
RSC1A1	2	1	0
ZBTB17	2	1	0
RSG1	2	1	0
NECAP2	2	1	0
FAM231B	2	1	0
IFFO2	2	1	0
MRTO4	2	1	0
HTR6	2	1	0
PLA2G2A	2	1	0
CDA	2	1	0
SH2D5	2	1	0
CELA3A	2	1	0
CDC42	2	1	0
ZNF436	2	1	0
RPL11	2	1	0
TCEB3	2	1	0
RUNX3	2	1	0
RHD	2	1	0
STMN1	2	1	0
TRIM63	2	1	0
PDIK1L	2	1	0
UBXN11	2	1	0
PIGV	2	1	0
SLC9A1	2	1	0
IFI6	2	1	0
EYA3	2	1	0
DNAJC8	2	1	0
YTHDF2	2	1	0
PEF1	2	1	0
COL16A1	2	1	0
IQCC	2	1	0
TMEM234	2	1	0
FAM229A	2	1	0
BSDC1	2	1	0
TMEM54	2	1	0
PHC2	2	1	0
ZMYM1	2	1	0
ADPRHL2	2	1	0
SH3D21	2	1	0
C1orf109	2	1	0
NDUFS5	2	1	0
PPCS	2	1	0
TIE1	2	1	0
SZT2	2	1	0
CCDC24	2	1	0
PTCH2	2	1	0
MAST2	2	1	0
FAF1	2	1	0
EPS15	2	1	0
RAB3B	2	1	0
LRRC42	2	1	0
TACSTD2	2	1	0
L1TD1	2	1	0
KANK4	2	1	0
ALG6	2	1	0
CACHD1	2	1	0
JAK1	2	1	0
AK4	2	1	0
WDR78	2	1	0
LRRC40	2	1	0
SRSF11	2	1	0
NEGR1	2	1	0
RABGGTB	2	1	0
FUBP1	2	1	0
SSX2IP	2	1	0
COL24A1	2	1	0
GBP1	2	1	0
RPL5	2	1	0
MTF2	2	1	0
AGL	2	1	0
AMY2B	2	1	0
CELSR2	2	1	0
MYBPHL	2	1	0
EPS8L3	2	1	0
DENND2D	2	1	0
KCND3	2	1	0
NRAS	2	1	0
TSHB	2	1	0
GDAP2	2	1	0
TBX15	2	1	0
ADAM30	2	1	0
FAM72C	2	1	0
POLR3GL	2	1	0
POLR3C	2	1	0
FMO5	2	1	0
GJA5	2	1	0
OTUD7B	2	1	0
CTSS	2	1	0
ANXA9	2	1	0
PIP5K1A	2	1	0
ZNF687	2	1	0
SELENBP1	2	1	0
CELF3	2	1	0
MRPL9	2	1	0
OAZ3	2	1	0
LINGO4	2	1	0
THEM4	2	1	0
TCHH	2	1	0
CRCT1	2	1	0
LCE1A	2	1	0
SPRR3	2	1	0
S100A16	2	1	0
INTS3	2	1	0
TPM3	2	1	0
ADAR	2	1	0
KCNN3	2	1	0
SEMA4A	2	1	0
TSACC	2	1	0
MRPL24	2	1	0
CD5L	2	1	0
OR10R2	2	1	0
MNDA	2	1	0
OR10J1	2	1	0
VSIG8	2	1	0
IGSF8	2	1	0
CASQ1	2	1	0
DCAF8	2	1	0
NHLH1	2	1	0
ARHGAP30	2	1	0
PFDN2	2	1	0
NDUFS2	2	1	0
TOMM40L	2	1	0
TBX19	2	1	0
VAMP4	2	1	0
KIAA0040	2	1	0
ABL2	2	1	0
NCF2	2	1	0
PTGS2	2	1	0
RGS13	2	1	0
CFHR2	2	1	0
ZBTB41	2	1	0
CACNA1S	2	1	0
SYT2	2	1	0
RABIF	2	1	0
MFSD4	2	1	0
LPGAT1	2	1	0
NSL1	2	1	0
DISP1	2	1	0
TLR5	2	1	0
CAPN2	2	1	0
PARP1	2	1	0
OBSCN	2	1	0
RHOU	2	1	0
CCSAP	2	1	0
NUP133	2	1	0
GALNT2	2	1	0
C1orf198	2	1	0
TTC13	2	1	0
C1orf131	2	1	0
EGLN1	2	1	0
DISC1	2	1	0
MAP10	2	1	0
NTPCR	2	1	0
ARID4B	2	1	0
NID1	2	1	0
EDARADD	2	1	0
RYR2	2	1	0
CHRM3	2	1	0
RGS7	2	1	0
EXO1	2	1	0
CEP170	2	1	0
AKT3	2	1	0
ZBTB18	2	1	0
C1orf100	2	1	0
HNRNPU	2	1	0
OR2T1	2	1	0
OR2T3	2	1	0
OR2G6	2	1	0
OR2T35	2	1	0
OR2T27	2	1	0
RPS7	2	2	0
MBOAT2	2	2	0
YWHAQ	2	2	0
C2orf50	2	2	0
DDX1	2	2	0
MYCN	2	2	0
PFN4	2	2	0
CENPO	2	2	0
C2orf70	2	2	0
ZNF513	2	2	0
GCKR	2	2	0
SLC4A1AP	2	2	0
MRPL33	2	2	0
TRMT61B	2	2	0
RASGRP3	2	2	0
NDUFAF7	2	2	0
ARHGEF33	2	2	0
MCFD2	2	2	0
C2orf61	2	2	0
ERLEC1	2	2	0
RTN4	2	2	0
SERTAD2	2	2	0
MEIS1	2	2	0
FBXO48	2	2	0
GKN2	2	2	0
ANTXR1	2	2	1
GFPT1	2	2	1
SNRNP27	2	2	0
PCYOX1	2	2	0
CD207	2	2	0
VAX2	2	2	0
EVA1A	2	2	0
REG1B	2	2	0
TGOLN2	2	2	0
MAT2A	2	2	0
VAMP8	2	2	0
GNLY	2	2	0
RNF103	2	2	0
RMND5A	2	2	0
PLGLB2	2	2	0
ADRA2B	2	2	0
CIAO1	2	2	0
FAM178B	2	2	0
LIPT1	2	2	0
EIF5B	2	2	0
TBC1D8	2	2	0
IL1R1	2	2	0
ST6GAL2	2	2	0
BCL2L11	2	2	0
CHCHD5	2	2	0
CKAP2L	2	2	0
IL1F10	2	2	0
CBWD2	2	2	0
C1QL2	2	2	0
C2orf76	2	2	0
TFCP2L1	2	2	0
NIFK	2	2	0
MAP3K2	2	2	0
HS6ST1	2	2	0
CCDC115	2	2	0
ACMSD	2	2	0
CCNT2	2	2	0
RAB3GAP1	2	2	0
SPOPL	2	2	0
ZEB2	2	2	0
ACVR2A	2	2	0
LYPD6	2	2	0
ARL6IP6	2	2	0
NR4A2	2	2	0
WDSUB1	2	2	0
SCN3A	2	2	0
SCN9A	2	2	0
XIRP2	2	2	0
KLHL41	2	2	0
PPIG	2	2	0
ERICH2	2	2	0
ITGA6	2	2	0
SP3	2	2	0
OLA1	2	2	0
CHN1	2	2	0
HOXD9	2	2	0
AGPS	2	2	0
CERKL	2	2	0
PPP1R1C	2	2	0
DNAJC10	2	2	0
TFPI	2	2	0
HIBCH	2	2	0
MFSD6	2	2	0
DNAH7	2	2	0
BOLL	2	2	0
SPATS2L	2	2	0
PPIL3	2	2	0
TRAK2	2	2	0
NOP58	2	2	0
WDR12	2	2	0
CTLA4	2	2	0
ICOS	2	2	0
INO80D	2	2	0
GPR1	2	2	0
CREB1	2	2	0
PLEKHM3	2	2	0
SPAG16	2	2	0
VIL1	2	2	0
CCL20	2	2	0
SP140	2	2	0
C2orf57	2	2	0
UGT1A10	2	2	0
UGT1A7	2	2	0
AGAP1	2	2	0
LRRFIP1	2	2	0
ASB1	2	2	0
C2orf54	2	2	0
SETMAR	2	3	0
LMCD1	2	3	0
CIDEC	2	3	0
IL17RE	2	3	0
VHL	2	3	1
SLC6A11	2	3	0
SLC6A6	2	3	0
CCDC174	2	3	0
CAPN7	2	3	0
RFTN1	2	3	0
SATB1	2	3	0
UBE2E1	2	3	0
NR1D2	2	3	0
NEK10	2	3	0
RBMS3	2	3	0
CMTM6	2	3	0
CNOT10	2	3	0
ACVR2B	2	3	0
WDR48	2	3	0
CX3CR1	2	3	0
SNRK	2	3	0
ZNF197	2	3	0
ZNF502	2	3	0
ZNF501	2	3	0
CDCP1	2	3	0
ELP6	2	3	0
CSPG5	2	3	0
SPINK8	2	3	0
SLC25A20	2	3	0
WDR6	2	3	0
NDUFAF3	2	3	0
IMPDH2	2	3	0
QRICH1	2	3	0
CAMKV	2	3	0
LSMEM2	2	3	0
ABHD14A-ACY1	2	3	0
PHF7	2	3	0
TNNC1	2	3	0
GLT8D1	2	3	0
CACNA1D	2	3	0
FAM208A	2	3	0
PTPRG	2	3	0
C3orf49	2	3	0
THOC7	2	3	0
ATXN7	2	3	0
PSMD6	2	3	0
FAM19A1	2	3	0
SHQ1	2	3	0
FILIP1L	2	3	0
LNP1	2	3	0
NFKBIZ	2	3	0
ZPLD1	2	3	0
CBLB	2	3	0
CD200	2	3	0
CCDC80	2	3	0
ATP6V1A	2	3	0
ZDHHC23	2	3	0
QTRTD1	2	3	0
ZBTB20	2	3	0
POPDC2	2	3	0
GSK3B	2	3	0
DTX3L	2	3	0
UMPS	2	3	0
ALG1L	2	3	0
ZXDC	2	3	0
UROC1	2	3	0
KBTBD12	2	3	0
SEC61A1	2	3	0
ACAD9	2	3	0
RAB43	2	3	0
RHO	2	3	0
MRPL3	2	3	0
CPNE4	2	3	0
AMOTL2	2	3	0
NCK1	2	3	0
A4GNT	2	3	0
PCOLCE2	2	3	0
PLSCR5	2	3	0
HPS3	2	3	1
CLRN1	2	3	0
SSR3	2	3	0
PTX3	2	3	0
ARL14	2	3	0
SPTSSB	2	3	0
BCHE	2	3	0
PHC3	2	3	0
CLDN11	2	3	0
RPL22L1	2	3	0
TNFSF10	2	3	0
NCEH1	2	3	0
ECT2	2	3	0
ZNF639	2	3	0
MRPL47	2	3	0
PEX5L	2	3	0
TTC14	2	3	0
CCDC39	2	3	1
DNAJC19	2	3	0
EIF2B5	2	3	0
DGKG	2	3	0
CLDN1	2	3	0
XXYLT1	2	3	0
APOD	2	3	0
TM4SF19	2	3	0
PIGX	2	3	0
MFI2	2	3	0
LRCH3	2	3	0
RPL35A	2	3	0
ZNF595	2	4	0
ZNF141	2	4	0
ZNF721	2	4	0
PDE6B	2	4	0
CRIPAK	2	4	0
NKX1-1	2	4	0
GRK4	2	4	0
LRPAP1	2	4	0
ZBTB49	2	4	0
EVC2	2	4	0
FGFBP1	2	4	0
LDB2	2	4	0
CCDC149	2	4	0
PGM2	2	4	0
N4BP2	2	4	0
UCHL1	2	4	0
GRXCR1	2	4	1
KIT	2	4	0
TMEM165	2	4	1
CEP135	2	4	0
KIAA1211	2	4	0
STATH	2	4	0
CSN3	2	4	0
SMR3A	2	4	0
MTHFD2L	2	4	0
AREG	2	4	0
NAA11	2	4	0
GK2	2	4	0
MRPS18C	2	4	0
CDS1	2	4	0
DMP1	2	4	0
GPRIN3	2	4	0
METAP1	2	4	0
ADH7	2	4	0
NFKB1	2	4	0
SLC9B1	2	4	0
ARHGEF38	2	4	0
CFI	2	4	0
TIFA	2	4	0
USP53	2	4	0
HSPA4L	2	4	0
PCDH10	2	4	0
UCP1	2	4	0
GYPA	2	4	0
ANAPC10	2	4	0
LSM6	2	4	0
SLC10A7	2	4	0
ARHGAP10	2	4	0
C4orf45	2	4	0
RAPGEF2	2	4	0
TRIM61	2	4	0
NEK1	2	4	0
CLCN3	2	4	0
SCRG1	2	4	0
CDKN2AIP	2	4	0
PRIMPOL	2	4	0
ACSL1	2	4	0
SLC25A4	2	4	0
CCDC110	2	4	0
BRD9	2	5	0
NKD2	2	5	0
SLC12A7	2	5	0
LPCAT1	2	5	0
ZNF622	2	5	0
DROSHA	2	5	0
WDR70	2	5	0
EGFLAM	2	5	0
CCDC152	2	5	0
HMGCS1	2	5	0
NNT	2	5	0
MRPS30	2	5	0
HCN1	2	5	0
CDC20B	2	5	0
RGS7BP	2	5	0
FAM159B	2	5	0
PPWD1	2	5	0
CDK7	2	5	0
GTF2H2C	2	5	0
CARTPT	2	5	0
FAM169A	2	5	0
THBS4	2	5	0
SPZ1	2	5	0
DHFR	2	5	0
CCNH	2	5	0
CETN3	2	5	0
POLR3G	2	5	0
KIAA0825	2	5	0
ELL2	2	5	0
ERAP1	2	5	0
LNPEP	2	5	0
LIX1	2	5	0
APC	2	5	1
SNX2	2	5	0
ZNF608	2	5	0
GRAMD3	2	5	0
MARCH3	2	5	0
FBN2	2	5	1
LYRM7	2	5	0
RAPGEF6	2	5	0
RAD50	2	5	0
TXNDC15	2	5	0
LRRTM2	2	5	0
MZB1	2	5	0
UBE2D2	2	5	0
HBEGF	2	5	0
PCDHA4	2	5	0
PCDHA12	2	5	0
PCDHB3	2	5	0
PCDHB16	2	5	0
PCDHGA2	2	5	0
HDAC3	2	5	0
ARAP3	2	5	0
PRELID2	2	5	0
GPR151	2	5	0
CSNK1A1	2	5	0
PDE6A	2	5	0
TCOF1	2	5	0
TNIP1	2	5	0
NMUR2	2	5	0
FAXDC2	2	5	0
MRPL22	2	5	0
HAVCR1	2	5	0
PANK3	2	5	0
SPDL1	2	5	0
KCNMB1	2	5	0
